inter_arrival_time,processing_time
0.0,1.1054
0.000501,0.6177
0.0,0.5336
0.0,0.5856
0.015017,0.5222
0.031043,0.0809
0.0,0.1616
0.015518,0.209
0.0,0.3785
0.016031,0.7927
0.0,0.2048
0.0,0.9646
0.015534,0.0758
0.01607,0.849
0.0,0.8875
0.015565,0.5058
0.0,0.2134
0.0,0.3285
0.015522,2.1524
0.0,0.688
0.000506,0.9784
0.015001,0.4815
0.0,0.3261
0.0,2.2768
0.0,0.8041
0.000499,0.565
0.015526,0.4607
0.0,0.2504
0.0,0.5125
0.015531,0.1237
0.0,0.1303
0.0,0.1019
0.016027,0.7673
0.0,0.0391
0.000506,0.0698
0.015025,0.2984
0.016016,0.1936
0.0,0.8537
0.0,0.803
0.000506,0.4621
0.0,0.0208
0.015021,0.0445
0.0,0.6281
0.015539,0.2069
0.0,0.0594
0.000503,0.4867
0.015026,0.5342
0.0,0.4484
0.0,0.2932
0.015526,0.3866
0.0,3.3637
0.015516,0.0381
0.0,0.1414
0.015534,2.488
0.0,0.3975
0.0,0.3004
0.015621,0.7055
0.015504,0.921
0.0,0.1781
0.015533,0.8277
0.0,0.0024
0.0,0.1233
0.016013,0.3033
0.0,0.0186
0.015527,0.3989
0.0,0.2356
0.016025,0.3794
0.0,0.2064
0.0,0.3011
0.0,1.5309
0.015517,0.5692
0.0,0.6069
0.0,0.4076
0.0,0.1203
0.000502,0.4762
0.015037,0.209
0.0,0.1899
0.0,0.0817
0.01553,0.7092
0.0,0.3336
0.0,0.9374
0.016027,0.6516
0.0,0.1958
0.0,0.2033
0.0,0.5308
0.031066,0.0164
0.0,0.1313
0.0,0.2344
0.000501,0.1857
0.0,0.4571
0.015029,1.0077
0.031538,0.5656
0.0,0.0677
0.0,0.277
0.015821,0.7591
0.0,0.084
0.015239,0.4778
0.0,1.8243
0.0,0.0291
0.000503,0.3024
0.015529,0.1478
0.0,0.2619
0.015518,0.3332
0.015499,0.034
0.0,0.6285
0.0,0.1358
0.015517,1.181
0.0,0.2728
0.0,0.5155
0.016008,1.6229
0.0,0.5785
0.015169,0.2964
0.0,0.3365
0.0,1.4098
0.016048,0.382
0.01523,0.0255
0.016012,0.2287
0.0,0.6267
0.0,0.6189
0.0,0.3978
0.000509,0.1518
0.03114,0.2032
0.0,0.1307
0.0,0.0097
0.000506,0.3606
0.015031,0.0166
0.0,0.0164
0.016028,0.0976
0.0,0.0598
0.0,0.3411
0.000505,0.6267
0.0,0.3486
0.0,0.549
0.015007,0.0568
0.0,1.1748
0.016043,0.885
0.0,0.364
0.0,0.1491
0.01519,0.0719
0.0,0.8368
0.0,0.3132
0.0005,0.0771
0.0,0.794
0.0,0.3423
0.015057,0.7246
0.015555,0.8292
0.0,0.8536
0.0,0.3766
0.0,0.48
0.016012,0.5051
0.0,1.2921
0.0,0.3947
0.015548,0.1744
0.0,0.18
0.015537,0.0399
0.0,0.7104
0.015514,0.3839
0.016052,0.0743
0.0,0.0187
0.0,1.0467
0.0,0.0639
0.000508,0.3417
0.015008,0.2387
0.0,0.9361
0.016032,0.1643
0.0,0.7595
0.015532,0.0403
0.0,0.1877
0.015522,0.2067
0.0,1.1811
0.0,0.8778
0.015525,0.331
0.0,0.4991
0.016026,2.0159
0.0,0.2739
0.0,0.0303
0.015523,0.0614
0.0,0.4191
0.016126,0.079
0.015515,1.7005
0.0,0.9052
0.000504,0.1791
0.0,0.1593
0.0,0.2132
0.015309,0.4316
0.015549,0.0321
0.0,0.0588
0.0,0.0573
0.015186,1.376
0.0,0.0981
0.0,0.4555
0.015536,0.1849
0.0,3.8513
0.015527,0.9359
0.0,0.1032
0.0,0.1103
0.015517,1.14
0.0,0.3506
0.0,0.2182
0.000504,0.4034
0.0,0.1914
0.0,0.0243
0.015554,2.1072
0.031557,1.8304
0.0,0.0239
0.0,1.6078
0.015528,0.3479
0.0,0.0525
0.0,0.2507
0.015535,0.2587
0.015525,4.7064
0.01551,0.3905
0.0,0.625
0.000499,0.226
0.015009,0.3157
0.0,0.3649
0.015643,0.7271
0.0,0.2463
0.0,0.1337
0.000508,0.7433
0.0,0.7146
0.0,0.0137
0.015013,0.154
0.0,0.9195
0.0,0.6252
0.0,0.6172
0.016012,0.0112
0.0,0.7629
0.0,0.2748
0.0,0.4684
0.015547,0.4976
0.016022,0.7309
0.0,0.0612
0.031068,0.8917
0.0,0.3302
0.015517,0.6544
0.0,1.8762
0.016049,0.0217
0.0,0.2916
0.0,0.177
0.0,0.5095
0.0,0.0534
0.01553,0.8992
0.0,2.3916
0.0,0.5251
0.000503,0.088
0.0,0.0137
0.0,0.9292
0.000456,0.2069
0.015059,0.9753
0.0,0.0867
0.046664,0.2121
0.0,0.0825
0.000499,0.3646
0.0,0.4425
0.015001,0.5356
0.0,1.3553
0.0005,0.1994
0.0,0.223
0.014642,0.6162
0.0,0.1655
0.0,0.7745
0.030818,0.641
0.0,0.3069
0.0,0.813
0.000502,0.1532
0.0,0.6308
0.015025,0.6109
0.0,0.4534
0.0,0.1376
0.015213,0.7629
0.0,0.0856
0.0,0.0784
0.000501,0.4484
0.0,1.4921
0.03055,0.7269
0.0,0.2466
0.0155,0.3048
0.0,0.7339
0.015501,0.1532
0.015502,0.0012
0.0,0.0141
0.015551,0.5248
0.015135,0.0173
0.0,0.1379
0.0,0.3102
0.015511,0.4858
0.0,0.1472
0.0,0.0034
0.015521,0.2087
0.0,0.1599
0.0,0.4963
0.015563,1.1608
0.0,0.0977
0.0,0.7044
0.015517,0.5179
0.0,0.3209
0.015281,0.0283
0.0,0.505
0.015527,0.775
0.0,0.3767
0.01555,0.8866
0.0,0.6261
0.0,0.3315
0.015544,0.1906
0.0,0.4331
0.000502,0.1535
0.015063,0.0804
0.0,0.9505
0.0,0.2805
0.0,0.4844
0.015538,1.3432
0.0,0.3312
0.0,0.4815
0.0,1.174
0.000501,0.2182
0.014888,0.0188
0.0,0.658
0.0,1.3703
0.015514,0.0604
0.0,0.6583
0.0,1.1214
0.015215,0.6248
0.0,0.2446
0.0,0.4319
0.031596,0.7094
0.0,0.4929
0.000505,0.0545
0.0,0.7514
0.01504,0.4463
0.016027,0.3615
0.0,1.0484
0.000506,0.7002
0.015036,0.6066
0.0,0.298
0.0,0.5442
0.030536,0.0397
0.0,1.111
0.0,0.7217
0.015588,0.5199
0.0,0.7374
0.0,0.4832
0.015275,0.038
0.0,0.2469
0.015517,0.2595
0.0,0.5608
0.015534,0.5763
0.015535,1.0064
0.0,0.8048
0.0,0.6362
0.015512,0.3555
0.0,0.2269
0.0,1.3572
0.015543,0.5212
0.0,0.0756
0.015542,0.4694
0.015515,0.5529
0.0,1.2428
0.031104,0.1835
0.0,0.0195
0.0,0.7684
0.0,0.8132
0.000507,0.1714
0.0,1.1525
0.015038,0.0309
0.0,0.2244
0.0,1.1354
0.016028,0.1683
0.0,0.7601
0.0,0.0154
0.015538,0.7004
0.0,0.1197
0.015544,0.2326
0.0,0.3215
0.0,0.3195
0.000502,0.4962
0.015019,0.6821
0.0,0.177
0.015538,0.1094
0.01555,0.4612
0.0,0.0675
0.0,2.0344
0.0,0.2201
0.015527,0.1169
0.0,0.5807
0.016047,0.2077
0.0,0.8074
0.015525,0.4778
0.0,0.1569
0.0,0.5474
0.016019,0.5802
0.015554,0.0695
0.0,0.413
0.016085,0.7811
0.0,0.6714
0.0,0.3992
0.0,2.2028
0.000507,0.0511
0.0,0.44
0.015023,0.1771
0.0,0.2488
0.015543,0.1117
0.0,0.3026
0.0,0.6439
0.000505,0.0037
0.015051,1.4873
0.0,0.4757
0.016022,3.0539
0.0,0.2248
0.015522,0.3856
0.0,0.3241
0.0,0.4817
0.000501,0.2841
0.030842,0.1808
0.016019,0.3969
0.015202,0.0527
0.0,0.8531
0.016026,0.3205
0.0,1.2398
0.0,1.4089
0.000507,0.3749
0.014644,0.2137
0.0,0.8274
0.016048,0.8641
0.0,0.6588
0.015545,0.3158
0.0,0.1185
0.0,0.3497
0.0,0.3423
0.015198,0.2876
0.0,0.1094
0.000506,0.534
0.0,0.1472
0.015026,0.143
0.0,0.1785
0.01591,0.3577
0.0,0.0723
0.000509,0.6941
0.0,0.7232
0.031037,0.2028
0.0,0.5761
0.000508,0.3304
0.0,0.0645
0.014987,1.5096
0.0,0.1769
0.0,0.5729
0.000501,0.8479
0.015045,0.2028
0.0,1.1742
0.015524,0.1984
0.0,0.0411
0.000504,0.7195
0.015032,0.1254
0.0,0.2067
0.031541,0.0212
0.015541,0.3426
0.0,0.441
0.0,0.4919
0.0,0.4464
0.016032,2.2809
0.0,1.1465
0.000509,0.4464
0.015012,0.1979
0.0,0.1704
0.015515,0.1093
0.0,0.6662
0.0,0.6404
0.000507,0.1622
0.0,0.0493
0.015034,0.2368
0.0,0.0589
0.0,0.0447
0.0,0.8458
0.015747,2.0827
0.015531,0.0118
0.0,1.3225
0.0,0.1901
0.01555,0.2529
0.0,0.164
0.0,0.2608
0.01553,0.5411
0.0,0.0856
0.0,0.3073
0.0,0.1418
0.015545,0.2567
0.0,0.7778
0.015528,0.8369
0.0,0.3001
0.015517,1.9578
0.015518,0.3297
0.0,0.0163
0.031561,0.0335
0.0,2.8344
0.0,0.7959
0.000501,0.0626
0.015518,3.1207
0.0,4.4617
0.0,0.2128
0.000508,0.6566
0.014995,2.3122
0.015525,0.1225
0.0,0.804
0.0,0.1422
0.000505,1.9138
0.0,0.0222
0.015023,0.5046
0.0,0.3777
0.0,0.4204
0.016016,0.0798
0.0,0.4563
0.016066,0.65
0.015529,0.5988
0.0,0.519
0.015528,0.1741
0.0,0.0568
0.0,0.3124
0.000497,0.4739
0.015039,0.2325
0.0,0.408
0.0,0.827
0.031547,0.4252
0.0,1.5716
0.000507,0.514
0.0,1.3571
0.01505,0.3488
0.0,0.3684
0.0,0.0449
0.000511,1.1763
0.0,0.0662
0.014631,1.4594
0.0,0.1383
0.015533,0.1477
0.015527,0.0395
0.015562,0.0041
0.0,0.2025
0.01559,2.084
0.0,0.025
0.000423,0.759
0.0,0.2048
0.015059,1.5597
0.031068,1.0803
0.0,0.4159
0.01553,0.4143
0.0,1.314
0.0,0.0591
0.0,0.6861
0.015529,0.4734
0.0,0.94
0.0,0.3167
0.0,0.3765
0.030702,0.8415
0.0,0.1752
0.0,0.1409
0.000504,0.3192
0.0,0.766
0.015042,1.0022
0.015531,0.6768
0.01554,1.597
0.0,0.0888
0.0,0.3341
0.01553,0.6628
0.0,1.3569
0.0,0.5172
0.0,1.6948
0.015527,0.3699
0.0,0.8661
0.015517,0.4353
0.0,0.04
0.0,1.1832
0.000505,0.9463
0.015021,0.2637
0.0,2.4774
0.015762,0.2462
0.0,1.7857
0.0,0.0822
0.000506,0.0464
0.0,0.1481
0.015012,0.1249
0.0,0.0078
0.016033,1.1438
0.0,0.1774
0.015547,1.449
0.03154,1.3683
0.0,0.476
0.000504,0.4489
0.015533,0.4262
0.0,0.5843
0.0,0.011
0.015167,0.1146
0.0,0.2206
0.0,0.2724
0.0,1.3991
0.000503,1.1297
0.015547,1.4107
0.0,0.1133
0.0,0.5857
0.0,0.2699
0.015537,0.1763
0.0,1.3708
0.000502,1.7237
0.0,1.7017
0.0,0.3538
0.01501,0.0125
0.0,0.1688
0.000501,0.1437
0.015022,1.9579
0.015532,0.6901
0.0,0.432
0.015529,0.0209
0.0,1.6789
0.0,0.1345
0.0005,0.5404
0.015513,0.5419
0.0,0.0269
0.0,0.859
0.015529,0.5724
0.0,0.6823
0.0,0.0255
0.016036,0.7011
0.0,0.6427
0.015514,0.1239
0.0,0.0143
0.016041,0.1277
0.0,1.5445
0.015535,0.0887
0.016027,0.8321
0.0,0.6413
0.015528,0.4903
0.016027,0.004
0.0,1.2637
0.0,0.1827
0.000505,0.0479
0.0,0.1226
0.015015,0.0997
0.0,0.0542
0.0,0.2498
0.016038,0.331
0.0,0.709
0.0,0.7773
0.000506,0.3093
0.0,0.0242
0.015018,0.0008
0.0,0.4459
0.0,0.5261
0.016025,0.5592
0.0,0.355
0.0,0.9353
0.0,1.2337
0.015526,1.04
0.016034,0.4316
0.0,0.1683
0.0,0.8962
0.01553,0.1818
0.0,0.123
0.016016,0.0023
0.0,0.0777
0.016044,0.0623
0.0,0.8783
0.0,0.0841
0.015526,0.5051
0.0,0.5688
0.016013,0.1455
0.0,1.127
0.015529,0.2657
0.015522,0.2716
0.0,1.2865
0.016033,1.2875
0.0,0.1365
0.0,0.353
0.015526,0.1835
0.0,0.1302
0.016027,0.8119
0.0,2.6734
0.015516,1.1431
0.0,0.033
0.000504,0.5191
0.0,0.5447
0.015527,0.1247
0.0,0.015
0.0,0.0138
0.031169,0.3513
0.0,0.0175
0.0,0.6064
0.000505,0.384
0.015026,0.7747
0.0,0.2255
0.016048,0.8052
0.000508,0.5466
0.0,0.5486
0.015026,0.4539
0.0,1.2301
0.0,0.8446
0.015188,0.2746
0.0,0.6877
0.0,1.1795
0.0,0.4337
0.015456,0.5972
0.0,0.6447
0.0,0.9381
0.03129,0.6154
0.0,0.175
0.0,0.1241
0.000506,0.3781
0.0,1.3465
0.015022,0.1825
0.0,0.2967
0.0,0.4396
0.0,0.2306
0.015523,0.0141
0.015522,1.3507
0.0,0.9882
0.015513,0.1383
0.0,0.8587
0.015563,0.2401
0.0,0.8167
0.015518,0.0373
0.0,0.1362
0.015622,0.1446
0.015597,0.7197
0.01543,0.1824
0.0,0.6348
0.0,0.2159
0.015507,0.2523
0.0,0.4938
0.0,0.5752
0.0,0.2427
0.0,1.2954
0.000505,0.1143
0.015018,0.3772
0.0,0.2386
0.0,0.8101
0.031073,0.4378
0.0,0.1048
0.016049,0.2943
0.0,0.7384
0.0,0.3645
0.015528,1.4926
0.0,0.0615
0.0,0.2467
0.015518,0.71
0.0,0.9666
0.0,0.5298
0.0,0.4281
0.015293,1.8274
0.0,1.2337
0.015548,0.2245
0.01553,0.1623
0.0,0.121
0.0,1.059
0.0,1.5077
0.01552,0.4722
0.0,0.8116
0.0,0.383
0.031066,0.0111
0.0,0.341
0.0,0.2507
0.015537,0.6861
0.0,1.2729
0.015533,0.7221
0.0,0.3569
0.0,0.1359
0.000502,0.0155
0.015052,0.1316
0.0,0.6271
0.015533,0.1979
0.015527,0.1216
0.0,0.7135
0.016061,0.1137
0.0,0.5638
0.0,0.1049
0.000505,0.7454
0.0,0.1624
0.015022,0.8704
0.0,0.4544
0.0,0.5456
0.000504,0.2156
0.01553,0.7343
0.0,0.5299
0.01554,0.0627
0.015512,0.2308
0.0,0.7537
0.015526,0.0098
0.0,0.1722
0.000511,0.6907
0.0,1.0992
0.0,0.0529
0.015035,0.4448
0.015499,0.0461
0.0,0.6072
0.015512,0.3304
0.0,0.24
0.0,0.0449
0.0,0.3898
0.015497,0.4119
0.0,0.0502
0.0155,0.8188
0.015511,0.0761
0.0,0.361
0.016006,0.0989
0.0,0.02
0.0,0.7779
0.000505,0.6039
0.0,0.0273
0.0,1.4233
0.01494,0.5971
0.0,0.3262
0.016022,0.129
0.0,0.086
0.015535,0.0384
0.016032,1.0547
0.047067,0.3855
0.0,0.3966
0.016019,0.1172
0.0,0.6135
0.0,0.4991
0.0,0.1502
0.01551,0.0667
0.0,0.0278
0.0,0.1553
0.000502,0.0583
0.0,0.2891
0.015536,0.5951
0.0,0.2533
0.015525,0.0837
0.0,0.0102
0.0,0.9665
0.016023,1.5608
0.015532,0.5499
0.0,0.251
0.0,0.9851
0.015147,2.3911
0.0,0.0061
0.0,0.0282
0.000506,0.4021
0.01504,0.143
0.0,0.0064
0.0,0.0015
0.016029,1.2975
0.015556,0.7303
0.0,1.043
0.015532,0.3857
0.015526,0.399
0.0,0.8303
0.0,0.0724
0.000501,0.6629
0.0,0.2576
0.015513,0.4289
0.0,1.172
0.015539,0.3627
0.0,0.1213
0.0,0.41
0.0,0.4947
0.000501,0.8155
0.015014,0.7385
0.0,0.5644
0.031051,0.3661
0.0,0.5448
0.031556,0.0293
0.0,0.565
0.015526,0.3017
0.0,0.6651
0.0,0.4811
0.0,0.6534
0.016033,0.5047
0.0,0.2739
0.0,0.0048
0.015538,0.166
0.0,0.3229
0.0,0.5183
0.0,0.1531
0.016009,0.7603
0.0,0.7085
0.015517,0.2405
0.031199,0.3083
0.016022,0.2017
0.015541,0.0319
0.0,0.3791
0.0,0.9941
0.0,0.0152
0.000504,0.5706
0.0,0.4703
0.015051,0.0432
0.0,0.1592
0.015527,0.0978
0.016028,0.8601
0.0,0.2253
0.0,0.6111
0.01553,0.7756
0.0,0.739
0.0005,0.0311
0.015028,0.2158
0.0,0.2809
0.015505,0.8242
0.0,0.161
0.0,0.1991
0.000502,0.8097
0.046921,0.8855
0.0,0.6287
0.000506,0.0881
0.0,0.3887
0.0,0.4762
0.01504,0.0274
0.016016,0.6559
0.0,0.0657
0.0,0.0093
0.0,0.0877
0.015526,0.1403
0.0,1.6475
0.0,1.0598
0.000501,0.6674
0.015533,0.3087
0.0,0.4313
0.0,0.1436
0.015513,4.2236
0.0,0.0614
0.016045,0.3283
0.0,1.2856
0.0,0.1728
0.000505,0.3422
0.015024,0.2196
0.015754,1.2511
0.0,0.2167
0.0,0.9213
0.000506,0.4262
0.015008,0.546
0.0,0.1578
0.016016,0.1552
0.015531,0.2504
0.0,0.227
0.0,0.5243
0.0,0.1359
0.000501,0.0875
0.015531,0.326
0.015514,0.0244
0.0,0.2094
0.016045,0.1107
0.0,0.1009
0.016035,0.1327
0.0,0.3289
0.015525,0.4015
0.015542,0.3438
0.0,0.332
0.0,0.1283
0.0,0.176
0.016019,0.0811
0.0,0.1279
0.000507,0.0185
0.015029,0.5278
0.0,0.3356
0.01603,0.301
0.0,0.0373
0.015132,0.1394
0.016013,1.1922
0.015507,0.0303
0.0,0.7377
0.0,0.8837
0.0005,0.2589
0.0,0.5348
0.01491,0.2883
0.0,0.0761
0.0,1.0234
0.015184,1.2737
0.0,0.6621
0.0,0.5421
0.0005,0.032
0.0,0.2001
0.015522,0.1434
0.0,0.131
0.0,0.0033
0.015538,0.4068
0.0,0.3673
0.0,0.0743
0.015533,1.0838
0.0,0.5754
0.015265,0.3973
0.0,0.4558
0.015547,0.263
0.015135,0.2068
0.015609,1.0586
0.0,0.1579
0.015537,0.3054
0.0,0.0079
0.015623,0.1159
0.0,0.3081
0.0,0.0022
0.015367,0.0602
0.0,0.5423
0.0,0.1631
0.0,0.3751
0.000502,0.001
0.015024,0.8617
0.01553,1.0014
0.015513,0.2953
0.0,0.2139
0.0,0.4316
0.015539,0.1046
0.0,0.6408
0.015523,0.0589
0.015524,0.507
0.0,0.0954
0.0,1.1089
0.0,0.4654
0.015529,0.3515
0.0,0.4517
0.015517,0.3694
0.0,0.4034
0.0,1.3848
0.015512,0.3017
0.000591,0.3587
0.0,0.5388
0.0,0.2518
0.014918,0.2209
0.0,0.082
0.0,0.9602
0.015504,0.652
0.0155,0.374
0.015519,0.5156
0.0,1.7512
0.0,0.122
0.015504,0.2132
0.0,1.1347
0.0,0.432
0.015512,0.1188
0.0,0.6053
0.01552,0.1742
0.0,0.8445
0.015538,0.2803
0.0,0.0063
0.015503,0.9124
0.015176,0.1098
0.0,0.4908
0.0,0.0159
0.0,1.0675
0.000502,0.3168
0.0,0.2608
0.015045,0.0366
0.0,0.1358
0.01551,0.0302
0.0155,0.3524
0.0,0.4247
0.0,0.5375
0.0,0.3762
0.015499,0.0424
0.015517,0.7472
0.0,0.6974
0.0005,0.4397
0.015069,0.2117
0.0,0.3969
0.000503,0.638
0.0,0.6254
0.0,0.3285
0.0,0.1583
0.015002,0.5355
0.0,1.0198
0.0,0.78
0.000502,0.0916
0.014997,0.3435
0.015515,0.8278
0.0,1.1042
0.015501,0.4814
0.015517,0.3678
0.031005,0.4998
0.015512,0.2948
0.0,0.0254
0.015517,1.009
0.0,0.0525
0.0,0.9148
0.000498,0.0441
0.015013,0.3395
0.0,0.3503
0.0,0.467
0.015507,0.112
0.0,0.5326
0.016013,0.5456
0.000506,0.6561
0.0,0.1122
0.0,0.228
0.0,2.1703
0.014999,0.113
0.0,0.4063
0.016006,0.4765
0.0,0.2979
0.0,0.0511
0.000507,0.0279
0.0,0.5505
0.014862,0.5356
0.015506,0.234
0.0,0.5406
0.0,0.4596
0.015141,0.742
0.0,0.1226
0.015528,0.1758
0.0,0.0201
0.0,0.0954
0.0,0.4148
0.015624,0.1323
0.015514,0.3649
0.0,0.2369
0.0,0.3167
0.000502,0.8334
0.0,0.6717
0.015009,0.321
0.015501,1.1753
0.031013,0.5554
0.015517,0.181
0.0,0.6923
0.000501,0.0919
0.0,0.5523
0.0,0.1726
0.0,0.5735
0.015093,0.5471
0.0,0.0311
0.031032,0.3442
0.0,0.0324
0.0,0.302
0.000502,2.6817
0.015013,0.5664
0.015511,0.6369
0.015527,0.0551
0.0,0.461
0.0,0.4316
0.015514,0.7562
0.0,0.7695
0.0,0.0746
0.015511,0.2131
0.0,0.2692
0.0,2.3441
0.015501,0.492
0.01551,0.6392
0.0,0.1833
0.015502,0.4651
0.0,1.526
0.0,2.7244
0.03101,0.0858
0.0,1.4844
0.000501,0.0675
0.015022,0.0587
0.015505,0.2306
0.0,1.1746
0.015305,0.6941
0.0,0.0417
0.0,0.8153
0.000499,0.4238
0.0,0.0631
0.014998,1.6624
0.015501,0.452
0.0,1.2133
0.015546,0.0162
0.0,0.2415
0.000506,0.0361
0.0,0.2011
0.015003,0.1638
0.0,0.3029
0.015516,0.059
0.0,0.3687
0.0,0.5443
0.0005,0.3864
0.014999,0.392
0.0,0.0207
0.015522,0.751
0.0,0.1955
0.0,0.5159
0.0005,0.5033
0.014998,1.7037
0.015519,0.4888
0.015571,0.0071
0.015383,0.3833
0.0,0.1916
0.000503,0.8334
0.014998,1.1273
0.0,0.3312
0.0,0.9009
0.015512,0.6904
0.0,0.5965
0.0,0.1934
0.015513,0.1169
0.0,0.3132
0.0,1.0411
0.015191,1.0824
0.015498,0.1924
0.0,0.1193
0.0,0.1157
0.0,0.3174
0.015193,0.4253
0.015501,0.2785
0.0,0.0341
0.0,0.1509
0.015501,0.133
0.0,0.0011
0.0,1.1816
0.015323,1.9355
0.01519,0.0222
0.0,0.4115
0.0,0.2724
0.015502,0.3006
0.0,4.1184
0.0,1.2997
0.000504,0.0772
0.015422,1.0621
0.0,0.2405
0.015508,0.2329
0.01551,0.0585
0.0,0.1947
0.0,0.3393
0.000502,0.3213
0.0,1.4883
0.015014,0.2665
0.015522,0.9165
0.0,0.3202
0.0,0.6216
0.000498,0.0812
0.0,0.1367
0.0,0.43
0.030512,0.75
0.0,0.9254
0.000503,0.1472
0.015504,0.5581
0.0,0.2215
0.015506,0.0148
0.015503,0.009
0.0,0.1054
0.0,0.0465
0.015523,0.1602
0.0,0.0485
0.015191,0.1555
0.015499,0.1792
0.0,0.2755
0.015546,1.0553
0.0,1.1778
0.015503,0.4368
0.0,0.3998
0.0,0.1441
0.015498,0.226
0.015151,0.2624
0.015501,1.4641
0.0,1.9913
0.015508,0.0485
0.0,1.527
0.015503,0.4092
0.0,0.4958
0.000504,0.0931
0.0,0.5748
0.014997,0.4882
0.0,0.2152
0.000502,0.134
0.01507,0.0328
0.0,0.5507
0.0,0.4602
0.015504,0.7262
0.0,0.1868
0.0,0.0337
0.000507,0.2005
0.0,0.1113
0.015013,0.3146
0.0,0.1926
0.0,1.033
0.015509,0.1968
0.0,0.639
0.0,0.247
0.031038,0.4846
0.0,1.8478
0.0005,0.2065
0.0,0.8423
0.0,0.2823
0.015024,1.1965
0.015443,0.3965
0.015499,0.1611
0.0,0.09
0.0,0.0424
0.000502,0.5825
0.014998,1.297
0.0,0.097
0.015507,0.8006
0.015504,0.5965
0.0,0.1546
0.0,0.6412
0.000503,0.0172
0.0,0.1689
0.030515,0.9549
0.0,0.0633
0.015518,0.3076
0.0,0.1107
0.000502,2.3148
0.014998,0.2115
0.015549,0.1504
0.0,0.0485
0.015506,0.0111
0.0,0.4779
0.0,0.4152
0.000502,0.3087
0.0,0.8655
0.014997,0.1795
0.015521,0.7085
0.0,0.4244
0.0,0.5349
0.000501,0.5248
0.015014,0.8711
0.0,0.3136
0.0,1.554
0.0,1.8049
0.015158,0.6119
0.0,1.4604
0.0,0.0382
0.015506,0.5857
0.0,0.6716
0.0155,1.0898
0.0,0.6164
0.0,0.6273
0.000503,0.3502
0.015023,0.2849
0.0,0.5062
0.015523,0.5786
0.0,0.2979
0.0005,0.712
0.0,0.4709
0.030517,0.5327
0.015537,1.6224
0.0,0.5573
0.015509,0.3277
0.000607,0.3366
0.014899,0.1047
0.01553,0.1352
0.015515,0.0639
0.0155,0.0846
0.0,0.0111
0.0,0.3394
0.000502,1.0233
0.015031,0.081
0.015499,0.0975
0.0,1.1216
0.015514,0.7154
0.0,0.4088
0.000503,0.333
0.015521,0.0481
0.0,1.2022
0.015504,0.1863
0.0,0.5331
0.0,0.074
0.0,0.4059
0.0005,0.0456
0.01553,0.7852
0.015516,0.396
0.0,0.5709
0.0,0.0466
0.015499,1.4961
0.0,0.0506
0.0,0.2405
0.015504,0.5626
0.0,0.6232
0.0,0.2664
0.000504,0.2208
0.015013,0.168
0.0,0.9675
0.015381,0.366
0.0,0.5197
0.0,0.0194
0.000503,0.9055
0.014997,0.2903
0.0,0.3626
0.015502,0.2033
0.0,0.384
0.015502,0.9413
0.0,0.581
0.0,0.1748
0.000501,0.1837
0.0,0.3019
0.030511,0.089
0.0,0.4007
0.000502,1.0309
0.015007,0.2165
